stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,vehicle_type
1:13BCA,,13ème BCA,45.56334600,5.98171480,,,1,,0,
1:CHYPR,,A. Chypre,45.55370670,5.91430850,,,1,,0,
1:ADOMA,,Adoma,45.58970170,5.90469570,,,1,,0,
1:ALJCF,,Aillon-le-J C-Lieu,45.61953820,6.08008420,,,1,,0,
1:AIMG1,,Aillons 1000,45.60880400,6.10165440,,,1,,0,
1:ALBANE,,Albanne,45.56232810,5.94221990,,,1,,0,
1:ALLIU,,Alliu,45.64926250,5.90909950,,,1,,0,
1:ANCOL,,Ancolies,45.55119750,5.91828720,,,1,,0,
1:ANTIO,,Antions,45.62538770,5.90946350,,,1,,0,
1:AOSTE,,Aoste,45.59582000,5.91583690,,,1,,0,
1:APEI,,APEI,45.55583270,5.98503050,,,1,,0,
1:APRMT,,Apremont,45.56151220,5.94653170,,,1,,0,
1:ARCHI,,Archimède,45.54167170,5.96085920,,,1,,0,
1:ARVEY,,Arvey,45.56215860,6.04021700,,,1,,0,
1:AUTRA,,Autrain,45.54980980,5.88427310,,,1,,0,
1:BLMON,,Balcon des Monts,45.58100170,5.93021210,,,1,,0,
1:BALME,,Balme,45.58666050,5.90730840,,,1,,0,
1:BARAQ,,Baraques,45.54415950,5.97906100,,,1,,0,
1:CBARZ,,Barberaz Centre,45.56463820,5.94312510,,,1,,0,
1:CBARY,,Barby Centre,45.57009080,5.97729840,,,1,,0,
1:BARIL,,Barillettes,45.57476770,5.96416680,,,1,,0,
1:BASSA,,Bassa,45.74932890,5.99175120,,,1,,0,
1:CBASS,,Bassens Centre,45.58068650,5.94245030,,,1,,0,
1:BAUDE,,Baudelaire,45.55998850,5.91929510,,,1,,0,
1:BOMON,,Beaumont,45.62526100,5.91644310,,,1,,0,
1:BELR,,Bel Air,45.65063550,5.85957140,,,1,,0,
1:BELLO,,Belle Eau,45.61047750,5.88978150,,,1,,0,
1:BELLC,,Bellecombette,45.54957990,5.92141470,,,1,,0,
1:BELDO,,Belledonnes,45.55852780,5.95705820,,,1,,0,
1:BELVE,,Belvédère,45.61327570,5.94603040,,,1,,0,
1:BERGE,,Berges,45.56011150,5.90097770,,,1,,0,
1:BERTI,,Bertillet,45.59314490,5.91805130,,,1,,0,
1:BICHE,,Biche,45.55360900,5.96743510,,,1,,0,
1:BIOLL,,Biollay,45.56023380,5.90583280,,,1,,0,
1:BIONE,,Bionne,45.57496510,5.93087460,,,1,,0,
1:BISSE,,Bisseraine,45.57723790,5.88763150,,,1,,0,
1:BISSR,,Bissières,45.58058840,5.89102040,,,1,,0,
1:BOCAG,,Bocage,45.56339330,5.93076950,,,1,,0,
1:BOIPL,,Bois Plan,45.53877710,5.96827650,,,1,,0,
1:BOISS,,Boisse,45.57858990,5.91362800,,,1,,0,
1:BOISR,,Boisserette,45.53983850,6.00494320,,,1,,0,
1:BORSO,,Borson,45.58685690,5.90092760,,,1,,0,
1:BOSCO,,Bosco,45.56348980,5.90292480,,,1,,0,
1:BOUCH,,Bouchets,45.60351960,5.91306490,,,1,,0,
1:BOULO,,Boulodrome,45.58138280,5.94476500,,,1,,0,
1:BOEGE,,Boëge,45.55017720,5.96106320,,,1,,0,
1:BRUYE,,Bruyères,45.58374570,5.91912200,,,1,,0,
1:BUET,,Buet,45.56369380,5.90705970,,,1,,0,
1:BUIRO,,Buisson Rond,45.56624830,5.93858570,,,1,,0,
1:BEGON,,Bégon,45.56821120,5.87859150,,,1,,0,
1:BEMAZ,,Bémaz,45.58736790,5.94452470,,,1,,0,
1:CAF,,CAF,45.57125960,5.91101670,,,1,,0,
1:CAFPT,,Café Du Pont,45.66678600,6.15718640,,,1,,0,
1:DRCAL,,Calmette,45.57369530,5.92773450,,,1,,0,
1:CALVA,,Calvaire,45.57321690,5.92447600,,,1,,0,
1:CARME,,Carmes,45.56729410,5.92890390,,,1,,0,
1:CASLA,,Casselagnat,45.57366710,5.97614970,,,1,,0,
1:CARBA,,Centre Com. Bassens,45.57267080,5.94487310,,,1,,0,
1:CFAI,,CFAI,45.59695630,5.88523840,,,1,,0,
1:CHCHA,,Ch. Des Chataîgniers,45.54038360,5.88220570,,,1,,0,
1:CCHAL,,Challes Centre,45.54958930,5.98430330,,,1,,0,
1:CHAMB,,Chambotte,45.55465280,5.94093410,,,1,,0,
1:CHMNA,,Chamnord Nivolet,45.59210860,5.90256300,,,1,,0,
1:CHMND,,Chamnord Nivolet,45.59246480,5.90237630,,,1,,0,
1:CHREV,,Chamnord Revard,45.59437790,5.90069880,,,1,,0,
1:HTCHA,,Chamoux,45.58362410,5.87929580,,,1,,0,
1:PARIN6,,Champ Parin,45.55524250,5.91866680,,,1,,0,
1:CHPNO,,Champenois,45.55628590,5.89348580,,,1,,0,
1:CHAMP,,Champet,45.52388580,5.95411570,,,1,,0,
1:CHTME,,Chantemerle,45.58091520,5.92211040,,,1,,0,
1:CHARM,,Charmettes,45.55910220,5.93118410,,,1,,0,
1:CHMIL,,Charmilles,45.57313130,5.92101370,,,1,,0,
1:CHART,,Chartreuse,45.53237640,5.94493920,,,1,,0,
1:CHTGN,,Chataigneraie,45.55582240,5.92183980,,,1,,0,
1:CHAVA,,Chavannes,45.60229940,5.94778310,,,1,,0,
1:CHAVO,,Chavonnettes,45.58224080,6.03663660,,,1,,0,
1:CHABR,,Chemin De Chabran,45.53947170,5.88210060,,,1,,0,
1:CHROC,,Chemin du Rocher,45.57609680,5.93257040,,,1,,0,
1:CHESS,,Chesses,45.58385340,5.95071600,,,1,,0,
1:TIREU,,Chevaliers Tireurs,45.57551830,5.90888590,,,1,,0,
1:CHABA,,Château De La Bâtie,45.57739670,5.98553110,,,1,,0,
1:CHTEA,,Château Des Comtes,45.55160740,5.98770810,,,1,,0,
1:CHATL,,Châtel,45.56218100,5.86103170,,,1,,0,
1:CIMET,,Cimetière Chambéry,45.57617760,5.90552030,,,1,,0,
1:CLINI,,Clinique,45.56198930,5.91910540,,,1,,0,
1:CLOFL,,Clos Fleuri,45.59308750,5.87956290,,,1,,0,
1:CLSAV,,Clos Savoiroux,45.56976900,5.92521780,,,1,,0,
1:CLUSA,,Clusaz,45.59210550,5.94580970,,,1,,0,
1:CLEME,,Clémenceau,45.56223660,5.90504630,,,1,,0,
1:CECOG,,Cognin Centre,45.56121380,5.89824540,,,1,,0,
1:COPLA,,Col De Plainpalais,45.64475690,6.01505160,,,1,,0,
1:CCOTR,,College Côte Rousse,45.59245340,5.91900320,,,1,,0,
1:PMAIS,,College De Maistre,45.58088990,5.95992590,,,1,,0,
1:CBORD,,College H. Bordeaux,45.56304240,5.89092010,,,1,,0,
1:CBOIG,,Collège De Boigne,45.59067670,5.88057560,,,1,,0,
1:CMAIS,,Collège De Maistre,45.58032660,5.95907460,,,1,,0,
1:CBAUG,,Collège Des Bauges,45.68732080,6.13473780,,,1,,0,
1:CROST,,Collège E. Rostand,45.56027200,5.96507230,,,1,,0,
1:CSAND,,Collège G. Sand,45.60221090,5.86775220,,,1,,0,
1:CMERM,,Collège J. Mermoz,45.56870270,5.97437290,,,1,,0,
1:MERMZ,,Collège J. Mermoz,45.57091640,5.97504610,,,1,,0,
1:CSTFR,,Collège St François,45.56867280,5.92665460,,,1,,0,
1:COVIL,,Collège Villette,45.55156200,5.95158850,,,1,,0,
1:CVERT,,Combe Verte,45.59697010,5.90604590,,,1,,0,
1:COMBL,,Combelle,45.53710180,5.94754930,,,1,,0,
1:CONDE,,Condemine,45.56420170,6.03823990,,,1,,0,
1:CORNI,,Corniolles,45.57733370,5.97890650,,,1,,0,
1:COUBE,,Coubertin,45.57862450,5.91037700,,,1,,0,
1:COVET,,Covet,45.56614680,5.91532810,,,1,,0,
1:CREUS,,Creusettes,45.60033980,5.94416150,,,1,,0,
1:CRLOU,,Creux Du Loup,45.58896410,5.91665040,,,1,,0,
1:CRXBI,,Croix De Bissy,45.58235930,5.88697440,,,1,,0,
1:CXBRU,,Croix De La Brune,45.55927850,5.94133340,,,1,,0,
1:CRET,,Crêt,45.62367850,5.91544150,,,1,,0,
1:CUIAL,,Curial,45.56405870,5.92424940,,,1,,0,
1:CURIA,,Curiaz,45.59408820,5.94614620,,,1,,0,
1:CURCL,,Curienne Chef-Lieu,45.56615430,6.00904460,,,1,,0,
1:CURTE,,Curtet,45.61922360,5.94841420,,,1,,0,
1:CURTI,,Curtillet,45.54198540,5.91354520,,,1,,0,
1:CESOL,,Césolet,45.54811560,5.90037580,,,1,,0,
1:PCEVE,,Cévennes,45.58941880,5.91909360,,,1,,0,
1:COTEA,,Côteau,45.57653360,5.98291180,,,1,,0,
1:DARDL,,Dardel,45.59931950,5.91570980,,,1,,0,
1:MOTTE,,De Gaulle,45.59367390,5.86950460,,,1,,0,
1:DEBUS,,Debussy,45.57176250,5.89066280,,,1,,0,
1:DMONT,,Domaine Des Monts,45.58022970,5.92491020,,,1,,0,
1:DOUAN,,Douanes,45.59172090,5.88752630,,,1,,0,
1:CLECO,,Ecole Chef-Lieu,45.65035090,6.16638740,,,1,,0,
1:EBASSE,,Ecole du Chef-lieu,45.58195720,5.93951490,,,1,,0,
1:ESTAD,,Ecole Du Stade,45.57441850,5.91047050,,,1,,0,
1:ESTJE,,Ecole St Jean,45.59909200,5.86656390,,,1,,0,
1:EFI,,EFI,45.55582950,5.95087290,,,1,,0,
1:EGBAZ,,Eglise Barberaz,45.55754200,5.94002910,,,1,,0,
1:EGCHA,,Eglise Challes,45.54708470,5.98173820,,,1,,0,
1:EGCOG,,Eglise Cognin,45.56268810,5.89365960,,,1,,0,
1:EGBAL,,Eglise St Baldoph,45.53782450,5.95022280,,,1,,0,
1:EMAUS,,Emmaüs,45.60169200,5.88363650,,,1,,0,
1:ENTRN,,Entrenants,45.55011050,6.04163630,,,1,,0,
1:EPNET,,Epinettes,45.56676540,5.97049990,,,1,,0,
1:ZAERI,,Erier,45.59928460,5.88668180,,,1,,0,
1:ESCLA,,Esclangon,45.59069320,5.89332520,,,1,,0,
1:FENES,,Fenestroz,45.57225240,6.03227220,,,1,,0,
1:FICOL,,Ficologne,45.53403870,5.95626550,,,1,,0,
1:FOLAZ,,Follaz,45.58159400,5.90304530,,,1,,0,
1:FONTN,,Fontaines,45.60810200,5.94780300,,,1,,0,
1:FANET,,Fontanettes,45.57916860,5.90415010,,,1,,0,
1:FORGE,,Forgerie,45.55982030,5.89549810,,,1,,0,
1:FORET,,Forêt,45.54505340,5.97457570,,,1,,0,
1:FOUGE,,Fougères,45.62641130,5.90803390,,,1,,0,
1:FRAMB,,Framboisiers,45.54398950,5.98241180,,,1,,0,
1:FRENO,,Freno,45.53376810,5.94547460,,,1,,0,
1:FRETE,,Frettey,45.57670290,5.96732420,,,1,,0,
1:FEJAZ,,Féjaz,45.57141170,5.96568100,,,1,,0,
1:GABEL,,Gabelle,45.53651530,5.99171000,,,1,,0,
1:GALIO,,Galion,45.57468990,5.94501890,,,1,,0,
1:GALOP,,Galoppe,45.54478410,5.98625050,,,1,,0,
1:GAMBE,,Gambetta,45.57353540,5.91638390,,,1,,0,
1:GARAT,,Garatte,45.56664130,5.93527100,,,1,,0,
1:GARE,,Gare,45.57018820,5.91983860,,,1,,0,
1:CASSI,,Gare Cassine,45.57092200,5.92073050,,,1,,0,
1:GRAIX,,Gare d'Aix les Bains,45.68832990,5.90960480,,,1,,0,
1:DUCS,,Gare Ducs,45.56805710,5.92226660,,,1,,0,
1:RECLU,,Gare Reclus,45.57205200,5.92163040,,,1,,0,
1:GROUT,,Gare Routière,45.56995550,5.91735020,,,1,,0,
1:GAREN,,Garennes,45.53460080,5.94430080,,,1,,0,
1:GENDA,,Gendarmerie,45.60118420,5.91434130,,,1,,0,
1:GLECL,,General Leclerc,45.70263080,5.91254990,,,1,,0,
1:GIROD,,Girod,45.58646040,5.88412090,,,1,,0,
1:GOLF,,Golf,45.66545690,5.90871710,,,1,,0,
1:GOLER,,Goléron,45.60086220,5.90990210,,,1,,0,
1:GONRAA,,Gonrat,45.57471200,5.93746270,,,1,,0,
1:GONRAD,,Gonrat,45.57515250,5.93819170,,,1,,0,
1:GOTTE,,Gotteland,45.54804600,5.93755920,,,1,,0,
1:CHYME,,Grand Chambéry,45.59835440,5.89534900,,,1,,0,
1:GDVER,,Grand Verger,45.58067450,5.90898330,,,1,,0,
1:GRANGA,,Grangeat,45.55916450,5.90502000,,,1,,0,
1:GRANGD,,Grangeat,45.55924020,5.90522920,,,1,,0,
1:GRENE,,Grenette,45.56543650,5.91665700,,,1,,0,
1:GRIGN,,Grignon,45.53303250,5.89055480,,,1,,0,
1:HALLES,,Halles,45.56688400,5.91817000,,,1,,0,
1:LAMET,,Haut Des Lamettes,45.52897440,5.94495090,,,1,,0,
1:HSALB,,Hauts De St Alban,45.59545670,5.94395340,,,1,,0,
1:HERMI,,Hermitage,45.58571400,5.92330670,,,1,,0,
1:HOPBI,,Hopital Biset,45.56428120,5.91481950,,,1,,0,
1:HORIZ,,Horizon,45.59111430,5.91643630,,,1,,0,
1:HYERR,,Hyères,45.57313130,5.90711200,,,1,,0,
1:HYERS,,Hyères,45.57358100,5.90574990,,,1,,0,
1:HOBAS,,Hôpital Bassens,45.57748940,5.93979760,,,1,,0,
1:CHOSP,,Hôpital Maché,45.56419710,5.91163370,,,1,,0,
1:POLIC,,Hôtel De Police,45.57511460,5.91629380,,,1,,0,
1:INES,,Ines Sud,45.64055060,5.87467730,,,1,,0,
1:JACQU,,Jacques,45.55317960,5.93576410,,,1,,0,
1:JOPET,,Joppet,45.56903290,5.93081750,,,1,,0,
1:JOVIN,,Jovinal,45.55046720,5.87056540,,,1,,0,
1:LEVEQ,,L'Evêque,45.53063640,5.91232090,,,1,,0,
1:LORAT,,L'Oratoire,45.53333400,5.89319240,,,1,,0,
1:LOREE,,L'Orée Des Bois,45.59254710,5.87321380,,,1,,0,
1:LABAY,,La Baye,45.70808990,5.91574420,,,1,,0,
1:LACAPA,,La Capite,45.55243200,5.93902710,,,1,,0,
1:LACAPD,,La Capite,45.55251960,5.93912150,,,1,,0,
1:FRUIT,,La Fruitière,45.58499120,6.03189120,,,1,,0,
1:FECLA,,La Féclaz,45.64431880,5.98382140,,,1,,0,
1:GUILR,,La Guillere,45.54118390,6.03733800,,,1,,0,
1:LGUIL,,La Guillère,45.54170390,6.03727030,,,1,,0,
1:CMOTT,,La Motte Centre,45.59728230,5.87567990,,,1,,0,
1:LASCI,,La Scie,45.53819950,6.05732610,,,1,,0,
1:THUIL,,La Thuile Chef-Lieu,45.53330210,6.05483150,,,1,,0,
1:TISSO,,La Tissot,45.57114210,5.84577160,,,1,,0,
1:TRAVE,,La Traverse,45.64381150,5.86553300,,,1,,0,
1:LACHA,,Lachat,45.61464380,5.94643700,,,1,,0,
1:LAITI,,Laitière,45.58481240,5.88144930,,,1,,0,
1:LANDN,,Landiers Nord,45.61243570,5.88809250,,,1,,0,
1:LANDS,,Landiers Sud,45.59672170,5.89768960,,,1,,0,
1:LAVOI,,Lavoisier,45.60237600,5.87733710,,,1,,0,
1:LEBOI,,Le Bois,45.56798130,6.02389800,,,1,,0,
1:BOYAT,,Le Boyat,45.56138220,6.02065170,,,1,,0,
1:CARRE,,Le Carré,45.60652900,5.89177720,,,1,,0,
1:CHLAR,,Le Chatelard,45.54081160,5.89429420,,,1,,0,
1:CHATO,,Le Château,45.54367070,5.86678340,,,1,,0,
1:CHENE,,Le Chêne,45.54394970,5.89280370,,,1,,0,
1:CROUZ,,Le Crouzat,45.53809510,6.05271680,,,1,,0,
1:FORNE,,Le Fornet,45.55256820,6.01549000,,,1,,0,
